lh_or_rh,height,bc,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,189.0,1.0,0.667,0.625,0.900,0.833,0.500,0.889,0.250,0.421,0.300,0.750,0.688,0.364,0.364,0.364,0.545,0.667,0.000,0.267,0.500,0.857,1.0,1.000,1.000,1.000,1.000
0,189.0,2.0,0.333,0.000,0.000,0.333,0.5,0.667,0.143,0.444,0.143,0.000,0.300,0.261,0.333,0.333,0.200,0.667,0.000,0.667,0.333,1.000,1.000,1.0,0.000,0.818,1.0
0,189.0,0.0,0.2708125,0.000,0.000,0.000,0.2708125,0.2708125,0.000,0.0,1.000,0.0,1.000,0.0,0.0,0.000,0.2708125,1.0,0.2708125,0.000,0.2708125,0.0,0.2708125,0.0,0.2708125,1.0,0.2708125
0,189.0,1.0,0.2708125,0.000,0.0,0.5,0.2708125,0.2708125,0.500,0.0,1.000,0.0,0.5,0.000,0.000,0.0,0.2708125,1.0,0.2708125,0.0,0.2708125,0.0,0.2708125,0.0,0.2708125,1.000,0.2708125
0,189.0,2.0,0.2708125,0.0,0.0,1.000,0.2708125,0.2708125,0.333,0.000,1.000,0.000,0.000,0.0,0.0,0.000,0.2708125,1.000,0.2708125,0.0,0.2708125,0.000,0.2708125,0.000,0.2708125,1.0,0.2708125
0,183.0,0.0,0.000,0.000,0.000,0.0,0.000,1.0,0.000,0.000,0.75,0.000,0.333,0.25,0.000,0.333,0.0,0.0,0.000,0.000,0.000,1.000,0.253,0.500,0.000,0.000,0.000
0,183.0,1.0,0.0,0.0,0.0,0.000,0.0,1.0,0.000,0.333,0.500,0.0,0.500,0.25,0.000,0.500,0.000,0.000,0.500,0.500,0.5,0.000,0.253,1.000,1.000,1.000,0.0
0,183.0,2.0,0.0,0.0,0.000,0.0,0.000,1.000,1.000,0.200,1.000,0.0,1.000,0.250,0.0,0.000,0.0,0.0,0.500,0.286,1.000,0.5,0.253,0.000,0.000,0.5,0.0
0,183.0,0.0,0.500,0.000,0.000,0.000,0.000,1.000,1.000,0.500,0.000,0.40139130434782605,0.000,0.143,0.400,0.200,0.333,0.000,0.222,0.500,1.000,0.333,1.0,0.40139130434782605,0.000,0.000,0.000
0,183.0,1.0,1.000,0.286,0.750,0.333,1.000,1.000,0.000,0.500,0.667,0.40139130434782605,0.0,0.222,0.357,0.500,0.500,0.0,0.500,0.000,0.333,1.000,1.0,0.40139130434782605,1.000,0.0,1.000
0,183.0,2.0,1.000,0.667,0.333,0.333,0.000,0.250,0.500,0.286,0.400,0.40139130434782605,0.0,0.556,0.556,0.250,0.000,0.0,0.000,0.500,0.375,0.5,1.000,0.40139130434782605,0.667,0.0,0.75
0,183.0,0.0,1.000,0.000,0.000,0.125,0.000,1.000,0.200,0.250,0.375,0.000,0.400,0.400,0.000,0.067,0.000,0.000,0.333,0.200,0.154,0.000,0.000,1.000,0.000,0.5,1.0
0,183.0,1.0,1.000,0.0,0.375,0.333,1.000,1.000,0.417,0.364,0.385,1.000,0.250,0.375,0.429,0.222,1.000,0.000,0.286,0.556,0.167,1.000,1.000,0.000,0.333,0.600,1.000
0,183.0,2.0,1.0,0.000,0.000,0.000,0.000,1.0,0.385,0.389,0.375,0.25,0.333,0.333,0.667,0.455,0.000,0.000,0.000,0.333,0.214,0.6,0.500,0.000,0.500,0.000,1.0
0,183.0,0.0,0.000,0.000,0.091,0.333,0.000,0.000,0.286,0.300,0.222,0.250,0.000,0.333,0.400,0.083,0.250,0.500,0.500,0.375,0.571,0.000,1.0,0.000,0.200,0.4,1.0
0,183.0,1.0,1.000,0.667,0.583,0.250,0.500,0.500,0.667,0.455,0.222,0.333,0.250,0.571,0.500,0.333,0.429,0.500,0.364,0.250,0.182,1.000,1.000,0.667,0.500,0.667,1.000
0,183.0,2.0,0.000,0.000,0.400,0.000,0.000,0.667,0.182,0.375,0.667,0.500,0.000,0.214,0.444,0.308,0.250,0.143,0.500,0.000,0.286,1.000,1.0,0.500,0.286,0.000,1.0
1,179.0,0.0,0.0,0.000,1.0,0.0,0.32585000000000003,0.0,0.500,0.000,0.000,0.32585000000000003,0.25,1.000,0.000,0.333,0.667,0.000,0.0,1.000,1.0,0.32585000000000003,0.32585000000000003,0.000,0.000,0.000,0.32585000000000003
1,179.0,1.0,0.000,0.000,1.000,0.000,0.32585000000000003,0.0,0.667,0.000,1.000,0.32585000000000003,0.333,1.0,0.333,1.000,1.000,0.0,0.0,0.000,1.0,0.32585000000000003,0.32585000000000003,0.0,0.25,1.000,0.32585000000000003
1,179.0,2.0,0.0,0.0,1.0,0.000,0.32585000000000003,0.000,0.000,0.000,0.333,0.32585000000000003,0.000,1.000,0.167,0.6,0.000,0.0,0.000,0.000,1.000,0.32585000000000003,0.32585000000000003,0.0,0.333,0.000,0.32585000000000003
1,179.0,0.0,0.000,1.000,0.57085,1.0,0.57085,0.000,1.0,0.000,0.000,0.57085,0.000,0.333,1.0,0.57085,1.0,0.500,1.000,0.000,0.000,0.57085,1.0,0.5,1.0,0.000,1.0
1,179.0,1.0,0.000,1.000,0.57085,1.0,0.57085,0.0,1.000,0.0,0.0,0.57085,0.0,0.000,1.000,0.57085,1.000,1.000,1.0,1.000,1.000,0.57085,1.000,1.000,1.000,0.0,1.000
1,179.0,2.0,0.000,0.000,0.57085,1.000,0.57085,0.000,1.0,0.000,0.0,0.57085,0.0,0.500,1.0,0.57085,1.0,1.000,1.000,1.000,0.5,0.57085,1.0,0.000,1.0,0.0,1.0
1,179.0,0.0,0.000,0.4338947368421053,0.000,0.4338947368421053,0.000,0.000,0.500,0.500,0.000,1.0,0.000,0.000,0.000,0.000,0.000,1.0,0.000,0.500,0.5,0.4338947368421053,0.4338947368421053,1.0,0.4338947368421053,0.4338947368421053,1.0
1,179.0,1.0,1.000,0.4338947368421053,0.500,0.4338947368421053,0.0,1.000,0.500,0.500,0.000,1.000,0.0,0.0,0.667,1.000,1.000,1.000,0.250,0.500,1.000,0.4338947368421053,0.4338947368421053,1.000,0.4338947368421053,0.4338947368421053,1.000
1,179.0,2.0,0.333,0.4338947368421053,0.333,0.4338947368421053,0.0,0.000,0.000,0.167,0.0,1.0,0.0,0.0,0.000,0.500,0.667,1.0,0.2,0.500,0.000,0.4338947368421053,0.4338947368421053,1.0,0.4338947368421053,0.4338947368421053,1.0
1,179.0,0.0,0.3389333333333333,0.000,0.3389333333333333,1.0,0.3389333333333333,0.3389333333333333,0.000,0.0,1.000,0.3389333333333333,0.3389333333333333,0.000,0.5,0.000,1.0,0.000,0.000,0.5,0.000,1.0,0.3389333333333333,0.3389333333333333,0.0,0.3389333333333333,0.3389333333333333
1,179.0,1.0,0.3389333333333333,0.0,0.3389333333333333,1.000,0.3389333333333333,0.3389333333333333,0.500,0.0,0.000,0.3389333333333333,0.3389333333333333,0.000,0.5,0.000,1.000,0.0,0.0,0.000,0.0,1.000,0.3389333333333333,0.3389333333333333,0.000,0.3389333333333333,0.3389333333333333
1,179.0,2.0,0.3389333333333333,0.0,0.3389333333333333,1.0,0.3389333333333333,0.3389333333333333,0.000,0.000,1.000,0.3389333333333333,0.3389333333333333,0.500,0.500,0.0,1.0,0.0,0.0,1.000,0.0,1.0,0.3389333333333333,0.3389333333333333,0.0,0.3389333333333333,0.3389333333333333
1,177.0,0.0,0.000,0.000,0.0,0.177,0.177,0.000,0.000,0.333,0.000,0.177,0.000,0.000,0.143,0.5,0.177,0.177,0.000,0.000,0.0,0.177,0.177,0.000,0.177,0.5,0.177
1,177.0,1.0,0.0,0.0,0.000,0.177,0.177,0.0,0.000,1.000,0.333,0.177,0.0,0.333,0.000,0.5,0.177,0.177,0.167,0.000,0.000,0.177,0.177,0.5,0.177,1.000,0.177
1,177.0,2.0,0.000,0.000,0.000,0.177,0.177,0.000,0.250,0.5,0.000,0.177,0.000,0.500,0.333,0.500,0.177,0.177,0.200,0.000,0.000,0.177,0.177,1.000,0.177,0.000,0.177
0,188.0,0.0,0.000,0.000,0.105,0.214,0.000,0.600,0.417,0.400,0.222,0.000,0.000,0.200,0.538,0.600,0.300,1.000,0.400,0.364,0.667,0.000,1.000,0.000,0.000,0.625,0.000
0,188.0,1.0,0.667,0.500,0.533,0.857,1.000,0.333,0.318,0.304,0.167,0.500,0.750,0.333,0.267,0.167,0.875,0.400,0.250,0.455,0.400,0.833,0.500,0.667,1.000,0.833,1.000
0,188.0,2.0,0.000,0.333,0.100,0.200,0.250,0.333,0.350,0.275,0.208,0.400,0.286,0.625,0.292,0.500,0.200,0.000,0.200,0.400,0.600,1.000,0.500,0.000,0.000,0.000,1.000
1,173.0,0.0,0.500,0.000,0.18969999999999998,0.000,0.0,0.250,0.250,0.333,0.000,0.18969999999999998,0.000,0.000,0.0,0.333,0.18969999999999998,0.000,0.667,0.000,0.5,0.000,0.000,0.0,0.5,0.18969999999999998,0.18969999999999998
1,173.0,1.0,0.333,0.0,0.18969999999999998,0.0,0.0,1.000,0.444,0.000,0.0,0.18969999999999998,0.0,0.143,0.0,0.500,0.18969999999999998,0.0,0.000,0.333,0.333,0.333,0.0,0.0,0.5,0.18969999999999998,0.18969999999999998
1,173.0,2.0,0.000,0.0,0.18969999999999998,0.0,0.000,0.5,0.600,0.333,0.000,0.18969999999999998,0.000,0.333,0.000,0.000,0.18969999999999998,0.0,0.000,0.2,1.000,0.500,0.0,0.000,0.500,0.18969999999999998,0.18969999999999998
1,173.0,0.0,1.0,0.000,0.000,0.5,0.000,0.000,0.000,0.333,0.000,0.33390909090909093,0.000,0.333,0.500,1.000,0.5,0.000,0.333,0.000,0.000,1.0,1.0,0.33390909090909093,0.000,0.33390909090909093,0.5
1,173.0,1.0,1.000,1.000,1.000,1.000,0.0,0.000,0.500,0.000,0.000,0.33390909090909093,0.0,0.000,0.500,0.25,0.500,0.000,0.286,0.2,0.000,1.0,1.000,0.33390909090909093,0.0,0.33390909090909093,0.500
1,173.0,2.0,1.0,0.000,0.000,0.000,0.0,0.500,0.000,0.000,0.000,0.33390909090909093,0.0,0.500,0.333,0.000,0.5,0.0,0.250,0.250,0.250,1.000,1.0,0.33390909090909093,0.000,0.33390909090909093,0.5
0,181.0,0.0,0.333,0.000,0.000,0.200,0.000,0.000,0.000,0.500,0.444,0.000,0.000,1.000,0.625,0.000,0.000,0.667,0.000,0.000,0.000,0.000,1.000,0.0,1.0,1.0,0.35437500000000005
0,181.0,1.0,1.000,0.000,0.400,1.000,1.000,0.500,0.333,0.200,0.000,1.000,0.333,0.000,0.000,0.500,0.0,0.667,0.000,0.000,0.500,0.0,1.000,0.000,1.000,1.000,0.35437500000000005
0,181.0,2.0,0.000,0.000,0.000,0.286,0.000,1.000,0.333,0.833,0.286,0.333,0.25,0.000,0.200,0.500,0.000,0.667,0.250,0.200,0.000,0.0,1.0,0.000,1.0,1.0,0.35437500000000005
0,181.0,0.0,0.0,0.000,0.286,0.000,0.000,0.000,0.000,0.444,0.333,0.333,0.000,0.250,0.000,0.667,0.167,1.0,0.000,0.000,0.000,0.000,0.8,0.000,0.833,0.8,1.0
0,181.0,1.0,0.0,0.667,0.333,0.200,1.000,1.000,0.200,0.417,0.273,0.25,0.667,0.250,0.667,0.222,0.400,1.000,0.000,0.250,0.333,1.000,0.667,0.667,0.833,0.800,1.000
0,181.0,2.0,0.000,0.286,0.000,0.000,0.000,0.000,0.556,0.400,0.125,0.000,0.000,0.200,0.083,0.125,0.000,1.0,1.000,0.083,0.333,0.000,1.000,0.4,0.833,0.8,1.0
0,181.0,0.0,0.500,0.167,0.200,0.000,0.000,1.000,0.143,0.333,0.071,0.500,0.000,0.333,0.000,0.333,0.000,0.500,0.000,0.143,0.000,0.000,1.0,0.4,0.000,0.000,1.0
0,181.0,1.0,0.875,0.750,0.750,0.000,0.500,0.600,0.400,0.474,0.421,0.667,0.500,0.200,0.214,0.300,0.667,0.500,0.200,0.600,0.000,1.000,1.000,0.667,0.0,1.000,1.000
0,181.0,2.0,0.667,0.000,0.167,0.100,0.3,0.333,0.286,0.556,0.556,0.400,0.000,0.111,0.111,0.273,0.000,0.333,0.167,0.200,0.000,0.286,1.0,0.000,0.000,0.000,1.0
0,181.0,0.0,0.000,0.333,0.000,0.000,0.000,0.500,0.000,0.429,0.167,0.167,0.000,0.167,0.333,0.077,0.000,0.000,0.000,0.500,0.000,1.0,1.0,1.0,0.000,0.000,0.000
0,181.0,1.0,1.000,0.000,0.750,0.500,0.500,1.000,0.636,0.294,0.545,0.333,0.6,0.286,0.000,0.375,0.500,0.0,0.000,0.182,1.000,1.000,1.000,1.000,0.500,0.0,1.000
0,181.0,2.0,0.8,0.000,0.200,0.333,0.000,0.333,0.143,0.400,0.385,0.000,0.750,0.500,0.200,0.182,0.000,0.000,0.400,0.000,0.000,1.0,1.000,1.0,1.000,0.000,0.000
0,181.0,0.0,0.500,0.000,0.125,0.083,0.000,0.000,0.000,0.286,0.167,1.000,0.167,0.167,0.375,0.154,0.125,1.000,0.167,0.500,0.200,1.0,1.000,0.000,0.500,0.000,0.667
0,181.0,1.0,0.500,0.750,0.300,0.667,1.000,1.000,0.300,0.438,0.222,0.500,0.500,0.222,0.417,0.250,0.800,0.667,0.000,0.417,0.750,1.000,1.000,0.800,1.000,0.750,0.750
0,181.0,2.0,1.000,0.500,0.333,0.000,0.333,0.000,0.167,0.320,0.235,0.000,0.250,0.273,0.538,0.231,0.667,1.000,0.429,0.500,0.000,1.0,1.000,1.000,0.857,0.000,0.000
0,181.0,0.0,0.000,0.000,0.167,0.000,0.000,0.000,0.444,0.385,0.063,0.091,0.000,0.222,0.333,0.267,0.125,0.000,0.333,0.400,0.308,0.000,1.000,0.25,0.000,0.000,0.833
0,181.0,1.0,1.000,0.800,1.000,0.500,1.000,0.0,0.900,0.333,0.353,0.545,0.500,0.286,0.235,0.300,0.333,0.667,0.222,0.667,0.500,0.778,0.750,0.500,0.500,1.000,1.000
0,181.0,2.0,0.500,0.667,0.200,0.000,0.200,0.000,0.333,0.294,0.185,0.000,0.167,0.357,0.583,0.500,0.250,1.000,0.375,0.375,0.455,0.000,0.000,0.000,0.500,1.000,0.000
0,181.0,0.0,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.571,0.333,0.000,0.667,0.000,0.200,0.222,0.400,0.333,0.500,0.750,0.000,1.0,1.000,0.0,1.0,0.5,1.0
0,181.0,1.0,1.000,1.000,0.600,0.600,1.000,0.200,0.000,0.333,0.500,0.667,0.000,0.333,0.000,0.167,1.000,0.000,0.500,0.000,0.000,1.000,1.000,0.0,1.000,1.000,1.000
0,181.0,2.0,1.000,1.000,0.000,0.500,0.000,1.000,0.000,0.333,0.444,1.000,1.000,0.250,0.286,0.500,0.000,1.000,0.5,0.333,0.000,1.0,1.0,0.000,1.0,0.000,1.0
0,181.0,0.0,1.0,0.000,0.000,0.125,0.5,0.500,0.500,0.111,0.556,0.167,0.333,0.400,0.222,0.333,0.200,0.833,0.000,0.333,0.000,0.000,1.0,0.46258333333333335,0.000,1.0,1.0
0,181.0,1.0,1.000,0.500,0.667,0.091,1.000,0.333,1.000,0.091,0.400,0.500,1.000,0.000,0.333,0.000,0.571,1.000,0.000,0.182,0.500,1.000,1.000,0.46258333333333335,0.333,1.000,1.000
0,181.0,2.0,1.0,0.333,0.000,0.000,0.000,0.000,0.667,0.500,0.200,0.333,0.000,0.000,0.467,0.313,0.667,0.800,0.143,1.000,0.000,0.000,1.0,0.46258333333333335,1.000,1.0,1.0
0,181.0,0.0,1.0,0.000,0.000,0.000,0.000,0.000,0.250,0.125,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.000,0.000,0.125,0.000,1.0,1.0,0.5,1.0,1.0,1.0
0,181.0,1.0,1.000,0.667,1.000,0.667,1.000,0.000,0.200,0.444,0.333,0.75,1.000,0.333,0.200,0.500,0.750,1.000,0.500,0.000,0.333,1.000,1.000,0.500,1.000,1.000,1.000
0,181.0,2.0,1.0,0.4,0.500,0.250,0.000,0.000,0.000,0.200,0.083,1.000,0.5,0.200,0.167,0.500,0.8,0.667,0.667,0.200,0.500,1.0,1.0,0.5,1.0,1.0,1.0
0,187.0,0.0,0.5,1.0,0.0,0.000,1.0,0.5,1.000,0.0,0.000,0.000,0.667,0.500,0.500,0.500,1.000,0.4123478260869565,1.000,0.167,0.333,0.000,0.0,0.5,0.000,0.5,0.4123478260869565
0,187.0,1.0,1.000,1.000,0.0,0.500,1.000,1.000,0.000,0.000,0.250,1.000,0.500,0.000,1.000,0.500,0.800,0.4123478260869565,0.000,0.000,0.2,0.5,0.0,1.000,0.0,1.000,0.4123478260869565
0,187.0,2.0,0.000,1.0,0.000,0.000,1.0,0.000,0.000,0.000,0.500,0.5,1.000,1.000,0.667,0.500,0.833,0.4123478260869565,0.000,0.250,0.000,1.000,0.000,0.000,0.0,0.000,0.4123478260869565
0,187.0,0.0,0.5,0.5,0.333,0.000,1.0,0.6,0.000,0.333,0.250,0.000,1.000,0.000,0.400,0.000,0.4558260869565217,1.000,0.286,0.000,0.000,0.000,0.4558260869565217,0.667,0.000,1.0,1.0
0,187.0,1.0,1.000,1.000,1.000,0.667,1.000,1.000,0.000,0.333,0.500,1.000,1.000,0.000,0.500,1.000,0.4558260869565217,0.333,0.250,0.250,0.333,1.000,0.4558260869565217,0.667,0.0,1.000,1.000
0,187.0,2.0,0.000,0.000,0.000,0.000,1.0,0.333,0.0,0.286,0.500,0.000,0.000,0.333,0.286,0.333,0.4558260869565217,0.000,0.333,0.500,0.000,0.8,0.4558260869565217,0.667,0.0,1.0,1.0
0,187.0,0.0,0.000,0.000,0.000,0.333,1.0,1.000,0.333,0.500,0.364,0.667,0.40954545454545455,0.000,0.000,0.286,1.0,0.40954545454545455,0.000,0.250,0.600,0.000,0.40954545454545455,1.000,0.5,0.0,0.5
0,187.0,1.0,0.0,0.000,1.000,0.500,1.000,1.000,1.000,0.500,0.500,1.000,0.40954545454545455,1.000,0.000,0.000,1.000,0.40954545454545455,0.000,0.500,0.333,0.000,0.40954545454545455,1.000,1.000,0.0,0.500
0,187.0,2.0,0.0,0.000,0.000,0.000,1.0,1.000,0.250,0.455,0.500,0.000,0.40954545454545455,0.500,0.000,0.143,1.0,0.40954545454545455,0.500,0.3,0.250,0.0,0.40954545454545455,1.0,0.000,0.000,0.5
0,180.0,0.0,1.0,1.000,0.000,0.000,0.200,1.000,0.000,0.125,0.500,0.500,0.000,0.250,0.182,0.667,0.000,0.000,0.333,0.250,0.000,0.000,0.667,0.667,0.250,0.000,0.833
0,180.0,1.0,1.000,0.667,0.750,0.000,1.000,0.667,0.000,0.091,0.286,1.000,0.333,0.444,0.167,0.625,0.800,0.500,0.000,0.143,0.250,1.000,1.000,1.000,0.800,1.000,0.833
0,180.0,2.0,1.0,0.000,0.167,0.500,0.000,1.000,0.333,0.500,0.462,0.000,0.000,0.200,0.267,0.333,0.667,0.4,0.333,0.444,0.500,0.000,1.000,0.000,0.000,0.000,0.833
0,180.0,0.0,0.857,0.000,0.125,0.143,0.333,0.500,0.125,0.375,0.308,0.250,0.400,0.375,0.286,0.417,0.167,0.333,0.000,0.143,0.200,0.600,1.000,0.333,0.667,0.8,0.8
0,180.0,1.0,1.000,0.778,0.667,0.286,0.667,0.857,0.333,0.308,0.500,0.667,1.000,0.800,0.316,0.167,1.000,0.333,0.333,0.222,0.000,0.889,0.800,1.000,0.571,0.889,1.000
0,180.0,2.0,0.750,0.000,0.000,0.000,0.250,0.667,0.286,0.364,0.364,0.333,0.500,0.273,0.231,0.263,0.250,0.333,0.333,0.100,0.125,0.000,1.000,0.75,1.000,0.000,0.000
0,180.0,0.0,0.75,0.000,0.333,0.200,0.000,1.000,0.167,0.400,0.125,0.000,0.000,0.600,0.400,0.417,0.000,0.250,0.000,0.167,0.333,0.333,1.000,0.000,0.000,1.000,0.000
0,180.0,1.0,0.833,0.778,0.769,0.833,0.667,0.778,0.167,0.421,0.182,0.714,0.667,0.333,0.333,0.353,0.778,0.500,0.429,0.286,0.000,1.000,1.000,1.000,1.000,0.667,0.875
0,180.0,2.0,0.500,0.000,0.000,0.182,0.500,0.500,0.154,0.188,0.192,0.333,0.000,0.667,0.273,0.348,0.000,0.000,0.000,0.556,0.333,0.500,1.000,0.4,0.000,0.000,0.500
0,180.0,0.0,1.000,0.200,0.000,0.154,0.500,0.000,0.000,0.235,0.250,0.143,0.500,0.125,0.333,0.188,0.333,1.000,0.222,0.182,0.300,0.667,0.500,0.500,0.000,0.250,0.857
0,180.0,1.0,1.000,0.750,1.000,0.667,1.000,1.000,0.400,0.520,0.238,0.667,0.571,0.500,0.313,0.353,0.778,0.556,0.000,0.235,0.333,0.923,1.000,1.000,0.625,1.000,1.000
0,180.0,2.0,0.000,0.000,0.000,0.500,0.000,0.000,0.500,0.167,0.412,0.000,0.500,0.222,0.455,0.267,0.333,0.250,0.250,0.353,0.308,0.000,0.750,0.000,0.000,0.000,0.000
1,188.0,0.0,0.000,1.000,0.000,1.0,0.000,0.333,0.333,0.000,0.000,0.3583,0.500,0.000,0.0,0.000,0.000,0.000,0.3583,0.333,0.5,0.3583,1.0,0.3583,0.3583,1.000,1.000
1,188.0,1.0,0.0,0.000,0.000,1.000,0.0,0.333,0.000,0.000,0.0,0.3583,1.000,1.000,0.0,0.167,0.0,0.0,0.3583,1.000,0.000,0.3583,1.000,0.3583,0.3583,1.0,1.0
1,188.0,2.0,0.0,0.5,0.0,1.0,0.000,0.333,1.000,0.000,0.0,0.3583,0.000,0.5,0.000,0.200,0.0,0.0,0.3583,0.000,1.000,0.3583,1.0,0.3583,0.3583,1.0,1.0
1,188.0,0.0,0.000,0.3304347826086957,0.333,0.500,0.0,0.000,0.000,0.000,0.000,1.0,0.000,0.000,0.571,0.200,1.000,0.000,0.0,0.0,0.000,1.000,1.0,0.000,0.000,0.000,0.3304347826086957
1,188.0,1.0,0.0,0.3304347826086957,1.000,0.25,0.000,0.0,0.000,0.167,0.0,1.0,0.0,0.25,0.750,0.333,1.0,0.0,0.000,0.0,0.333,1.000,1.000,1.000,1.000,0.0,0.3304347826086957
1,188.0,2.0,0.0,0.3304347826086957,0.5,0.000,0.0,0.000,0.000,0.250,0.000,1.000,0.000,1.000,0.556,0.500,1.000,0.0,0.0,0.000,0.500,1.000,1.0,0.667,0.5,0.0,0.3304347826086957
0,177.0,0.0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.333,0.15876470588235292,1.0,0.500,0.25,0.000,0.15876470588235292,0.15876470588235292,0.15876470588235292,0.000,0.000,0.0,0.15876470588235292,0.15876470588235292,0.0,0.15876470588235292,0.15876470588235292
0,177.0,1.0,0.000,0.500,0.000,0.0,0.0,0.0,0.0,0.0,0.000,0.15876470588235292,1.000,0.000,0.000,0.0,0.15876470588235292,0.15876470588235292,0.15876470588235292,0.500,0.0,0.0,0.15876470588235292,0.15876470588235292,0.000,0.15876470588235292,0.15876470588235292
0,177.0,2.0,0.0,0.333,1.000,0.0,0.000,0.0,0.000,0.000,0.25,0.15876470588235292,1.0,0.000,0.500,0.0,0.15876470588235292,0.15876470588235292,0.15876470588235292,0.333,0.0,0.000,0.15876470588235292,0.15876470588235292,0.0,0.15876470588235292,0.15876470588235292
0,177.0,0.0,0.500,0.000,0.000,0.250,0.000,0.500,0.333,0.667,0.333,0.333,0.000,0.000,0.250,0.333,0.667,0.000,0.000,0.000,0.5,0.333,0.333,0.000,0.000,0.000,0.000
0,177.0,1.0,1.000,0.500,1.000,0.000,0.0,0.333,0.375,0.667,0.500,1.000,0.667,0.143,0.000,0.000,0.333,0.000,0.500,0.000,0.000,0.714,0.500,1.000,0.500,1.000,1.000
0,177.0,2.0,0.000,1.000,0.200,1.000,0.000,0.000,0.333,0.214,0.250,0.000,0.286,0.167,0.500,0.100,1.000,0.600,0.333,0.750,0.667,0.000,0.000,0.000,0.333,0.5,0.667
0,177.0,0.0,1.0,0.000,0.250,0.400,0.000,0.000,0.333,0.600,0.429,0.000,1.000,0.000,0.000,0.333,1.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.333,0.000,0.000
0,177.0,1.0,1.000,0.000,0.143,0.25,0.0,0.0,0.000,0.000,0.000,1.000,0.500,0.500,0.200,0.000,1.000,0.333,0.333,0.333,0.250,1.000,0.5,0.000,0.000,1.000,0.0
0,177.0,2.0,1.0,0.0,0.000,0.000,0.0,0.000,0.333,0.222,1.000,0.000,0.667,0.667,0.333,0.583,0.000,0.000,0.500,0.300,0.000,0.000,0.5,0.500,0.000,0.000,0.0
1,184.0,0.0,0.0,1.000,0.28182352941176475,0.0,0.28182352941176475,0.500,0.28182352941176475,0.000,0.000,0.28182352941176475,0.400,0.333,0.000,0.0,0.28182352941176475,0.200,0.000,0.000,0.28182352941176475,1.0,0.28182352941176475,1.0,0.000,0.000,0.28182352941176475
1,184.0,1.0,0.0,0.333,0.28182352941176475,0.0,0.28182352941176475,0.333,0.28182352941176475,0.000,0.0,0.28182352941176475,0.375,0.333,0.25,0.000,0.28182352941176475,0.167,0.0,1.000,0.28182352941176475,1.000,0.28182352941176475,1.000,0.0,1.000,0.28182352941176475
1,184.0,2.0,0.000,0.000,0.28182352941176475,0.000,0.28182352941176475,0.000,0.28182352941176475,0.0,0.0,0.28182352941176475,0.333,0.333,0.500,0.0,0.28182352941176475,0.000,0.000,0.5,0.28182352941176475,1.0,0.28182352941176475,1.0,0.000,0.5,0.28182352941176475
1,184.0,0.0,0.333,0.000,0.000,0.000,0.0,0.250,0.000,0.250,0.286,0.500,0.000,0.000,0.000,0.000,0.000,0.500,0.400,0.000,0.500,0.333,0.2972083333333333,0.75,0.333,0.25,0.667
1,184.0,1.0,1.000,0.500,1.000,0.333,0.0,0.250,0.125,0.500,0.750,0.333,0.000,0.333,0.200,0.750,0.500,0.25,0.000,0.333,0.333,1.000,0.2972083333333333,1.000,1.000,1.000,1.000
1,184.0,2.0,0.6,0.000,0.4,0.000,0.000,0.000,0.000,0.286,0.250,0.000,0.0,0.333,0.000,0.125,0.25,0.000,0.000,0.250,0.250,0.500,0.2972083333333333,0.500,0.000,0.000,0.000
1,184.0,0.0,0.250,0.000,0.000,0.3153125,0.3153125,0.000,0.000,0.500,0.0,1.0,0.500,0.500,1.000,0.2,0.3153125,0.3153125,0.000,0.000,0.3153125,0.3153125,0.3153125,0.000,0.3153125,1.0,0.3153125
1,184.0,1.0,1.000,1.000,0.0,0.3153125,0.3153125,0.0,0.0,0.000,0.0,1.000,0.333,0.000,0.333,0.000,0.3153125,0.3153125,1.000,0.0,0.3153125,0.3153125,0.3153125,0.0,0.3153125,1.000,0.3153125
1,184.0,2.0,1.000,0.667,0.0,0.3153125,0.3153125,0.000,0.000,0.000,0.000,1.0,0.000,0.333,0.333,0.333,0.3153125,0.3153125,0.000,0.0,0.3153125,0.3153125,0.3153125,0.0,0.3153125,1.0,0.3153125
1,184.0,0.0,0.000,0.000,0.0,0.333,0.2689130434782609,0.000,0.200,0.000,0.000,0.2689130434782609,0.000,0.000,0.000,0.000,1.0,0.000,0.000,0.000,0.333,0.0,0.000,0.5,0.5,0.5,1.0
1,184.0,1.0,0.0,0.500,0.0,1.000,0.2689130434782609,1.000,0.000,0.000,0.0,0.2689130434782609,0.0,0.000,0.333,0.000,1.000,0.500,0.500,0.0,0.4,0.0,0.0,0.500,1.000,1.000,1.0
1,184.0,2.0,0.000,0.000,0.000,0.000,0.2689130434782609,0.333,0.000,0.286,0.000,0.2689130434782609,0.000,0.300,0.200,0.000,1.0,0.000,0.500,0.000,0.500,0.000,0.0,0.5,0.000,0.000,1.000
1,184.0,0.0,0.000,0.000,0.000,0.000,0.34358333333333335,0.000,0.333,0.000,0.000,0.000,0.667,0.167,0.500,0.000,1.0,0.000,0.500,0.000,0.667,0.000,0.000,0.000,1.0,0.000,0.75
