lh_or_rh,height,runner,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,175.0,1.0,1.000,0.500,0.273,0.400,0.333,0.833,0.250,0.214,0.474,0.400,0.400,0.500,0.440,0.310,0.444,0.500,0.000,0.176,0.300,0.600,1.000,0.455,0.500,0.857,0.750
0,175.0,0.0,0.667,0.556,0.222,0.333,0.667,0.500,0.385,0.450,0.474,0.500,0.625,0.444,0.267,0.333,0.667,0.333,0.143,0.455,0.200,0.500,1.000,0.500,0.500,0.667,1.000
0,175.0,1.0,0.400,0.500,0.364,0.000,0.600,0.500,0.333,0.357,0.200,0.333,0.571,0.143,0.333,0.217,0.667,1.000,0.143,0.250,0.000,0.750,1.000,0.333,0.500,0.333,1.000
0,175.0,0.0,1.000,1.0,0.000,0.000,0.4471304347826087,1.000,0.000,0.333,0.000,1.000,0.000,0.4,0.000,0.500,0.333,0.000,0.000,0.375,0.333,0.200,1.0,1.000,1.000,0.5,0.4471304347826087
0,175.0,1.0,1.0,1.000,0.167,0.333,0.4471304347826087,1.000,0.500,0.400,0.000,0.500,0.500,0.400,1.000,0.250,0.000,0.0,0.000,0.286,0.000,0.2,1.000,1.0,1.0,0.500,0.4471304347826087
1,187.0,0.0,0.19441666666666668,1.0,0.19441666666666668,0.19441666666666668,0.19441666666666668,0.0,0.5,0.000,0.19441666666666668,0.19441666666666668,0.0,0.000,0.19441666666666668,1.000,0.19441666666666668,0.19441666666666668,0.000,0.000,0.19441666666666668,0.0,0.19441666666666668,0.19441666666666668,0.000,0.19441666666666668,0.0
1,187.0,1.0,0.19441666666666668,1.000,0.19441666666666668,0.19441666666666668,0.19441666666666668,0.000,0.500,0.0,0.19441666666666668,0.19441666666666668,0.000,0.0,0.19441666666666668,0.000,0.19441666666666668,0.19441666666666668,0.0,0.500,0.19441666666666668,0.000,0.19441666666666668,0.19441666666666668,0.000,0.19441666666666668,0.000
1,176.0,0.0,0.000,0.000,0.200,0.000,1.000,0.000,0.000,0.667,0.000,0.5,0.0,0.200,0.455,0.000,0.29304545454545455,0.29304545454545455,0.500,0.500,0.333,1.0,0.0,0.29304545454545455,0.000,0.0,1.0
1,176.0,1.0,0.0,0.0,0.333,0.000,1.0,0.000,0.125,0.200,0.250,0.500,0.000,0.000,0.286,1.000,0.29304545454545455,0.29304545454545455,0.000,0.200,0.333,1.000,0.000,0.29304545454545455,0.0,0.000,1.000
1,176.0,0.0,0.26421052631578945,0.000,0.000,0.000,0.26421052631578945,0.000,0.333,0.200,0.000,0.26421052631578945,0.0,0.429,0.0,0.250,0.26421052631578945,0.000,0.250,0.250,1.0,1.000,0.000,1.000,0.26421052631578945,0.000,0.26421052631578945
1,176.0,1.0,0.26421052631578945,0.500,0.0,0.0,0.26421052631578945,0.000,0.500,0.000,0.333,0.26421052631578945,0.000,0.143,0.000,0.000,0.26421052631578945,0.0,0.000,0.500,1.000,1.0,0.0,1.0,0.26421052631578945,0.000,0.26421052631578945
0,187.0,0.0,0.000,0.667,0.000,0.500,0.000,0.500,0.333,0.000,0.000,0.250,0.200,0.667,0.375,0.286,0.286,0.000,0.333,0.167,0.556,1.000,0.000,0.5,0.250,0.250,1.0
0,187.0,1.0,0.0,1.000,0.000,1.000,1.000,0.333,0.000,0.500,0.125,0.571,0.500,0.500,0.500,0.222,0.875,0.0,0.500,0.143,0.000,1.000,0.0,0.500,1.000,0.333,1.000
0,187.0,0.0,0.000,0.000,0.200,0.000,0.500,0.000,0.400,0.600,0.111,0.000,0.000,0.750,0.667,0.000,0.500,1.000,0.000,0.333,0.500,0.667,1.000,1.0,0.250,0.250,0.0
0,187.0,1.0,0.667,0.500,0.000,0.250,0.000,0.000,0.125,0.125,0.167,0.000,0.000,0.600,0.600,0.364,0.000,1.0,0.333,0.000,0.333,0.667,1.0,1.000,0.25,0.250,0.000
0,187.0,0.0,0.000,0.000,0.000,0.091,0.400,0.444,0.263,0.467,0.378,0.455,0.000,0.455,0.000,0.313,0.250,1.000,0.250,0.444,0.250,0.667,0.0,1.000,0.400,0.500,0.667
0,187.0,1.0,0.500,0.143,0.000,0.313,0.400,0.000,0.471,0.526,0.194,0.375,0.000,0.300,0.385,0.333,0.286,1.000,0.250,0.571,0.400,1.000,0.000,0.000,0.500,1.000,0.667
0,187.0,0.0,0.500,0.250,0.333,0.667,0.000,0.333,0.308,0.368,0.467,0.143,0.333,0.600,0.250,0.563,0.250,0.800,0.667,0.429,0.857,0.750,0.4299583333333333,0.000,1.000,1.0,1.000
0,187.0,1.0,0.800,0.091,0.375,0.100,0.500,0.750,0.400,0.481,0.385,0.444,0.200,0.385,0.125,0.267,0.200,0.333,0.455,0.000,0.273,0.500,0.4299583333333333,0.333,0.167,1.000,1.000
0,187.0,0.0,0.000,0.429,0.250,0.077,0.333,0.500,0.286,0.361,0.269,0.333,0.000,0.300,0.111,0.222,0.667,0.500,0.250,0.222,0.400,0.500,0.000,1.000,0.333,0.500,0.000
0,187.0,1.0,1.000,0.571,0.308,0.600,0.286,0.000,0.381,0.314,0.364,0.286,0.250,0.000,0.467,0.350,0.333,1.000,0.750,0.313,0.300,0.333,1.000,0.667,1.000,0.000,1.000
0,187.0,0.0,0.5,0.286,0.000,0.400,0.100,0.333,0.455,0.308,0.250,0.750,1.000,0.143,0.500,0.333,0.600,1.000,0.000,0.500,0.250,0.500,1.000,1.000,0.000,0.400,0.500
0,187.0,1.0,0.500,0.333,0.125,0.385,0.455,0.000,0.632,0.250,0.491,0.600,1.000,0.000,0.714,0.286,0.500,0.000,0.500,0.000,0.444,1.000,1.0,0.500,0.0,0.727,0.875
0,187.0,0.0,0.400,0.250,0.385,0.417,0.250,0.400,0.538,0.345,0.154,0.333,0.333,0.450,0.381,0.261,0.385,0.250,0.400,0.364,0.143,0.167,0.000,0.333,0.500,0.500,0.500
0,187.0,1.0,0.333,0.333,0.188,0.412,0.429,0.333,0.636,0.550,0.308,0.364,0.167,0.250,0.435,0.429,0.250,1.000,0.400,0.308,0.579,0.667,0.667,0.250,0.231,0.000,0.833
1,183.0,0.0,1.000,0.000,0.000,0.0,1.000,0.333,0.222,0.222,0.167,0.000,0.100,0.667,0.462,0.625,0.000,0.6,0.143,0.400,0.250,0.000,1.000,0.500,0.667,0.0,1.0
1,183.0,1.0,0.250,0.000,0.0,0.000,1.000,0.333,0.273,0.125,0.143,0.500,0.500,0.375,0.600,0.429,1.000,0.600,0.000,0.333,0.500,0.500,1.0,0.333,0.667,0.000,1.000
1,183.0,0.0,0.500,0.600,0.000,0.250,1.000,0.667,0.333,0.214,0.600,0.000,0.375,0.375,0.188,0.200,1.000,0.333,0.000,0.333,0.167,0.500,0.667,0.333,0.000,0.000,0.500
1,183.0,1.0,0.667,0.333,0.333,0.333,1.0,0.333,0.182,0.231,0.500,0.500,0.556,0.200,0.188,0.429,0.333,0.500,0.200,0.500,0.200,1.000,0.667,0.000,0.500,0.000,0.500
1,178.0,0.0,0.20663636363636365,0.000,0.20663636363636365,0.20663636363636365,0.20663636363636365,0.20663636363636365,0.000,0.000,0.0,1.0,0.500,0.000,0.286,0.000,0.20663636363636365,0.20663636363636365,1.000,0.000,0.20663636363636365,0.20663636363636365,0.20663636363636365,0.20663636363636365,0.20663636363636365,0.20663636363636365,0.20663636363636365
1,178.0,1.0,0.20663636363636365,0.0,0.20663636363636365,0.20663636363636365,0.20663636363636365,0.20663636363636365,0.0,0.0,0.000,1.000,0.000,0.000,0.250,0.000,0.20663636363636365,0.20663636363636365,0.500,0.000,0.20663636363636365,0.20663636363636365,0.20663636363636365,0.20663636363636365,0.20663636363636365,0.20663636363636365,0.20663636363636365
1,178.0,0.0,0.15771428571428572,0.000,0.15771428571428572,0.15771428571428572,0.000,0.15771428571428572,0.333,0.0,0.000,0.15771428571428572,0.000,0.250,1.000,0.0,0.15771428571428572,0.15771428571428572,0.200,0.15771428571428572,0.0,1.000,0.15771428571428572,0.15771428571428572,0.000,0.000,0.15771428571428572
1,178.0,1.0,0.15771428571428572,0.0,0.15771428571428572,0.15771428571428572,0.0,0.15771428571428572,0.333,0.000,0.0,0.15771428571428572,0.000,0.250,1.0,0.000,0.15771428571428572,0.15771428571428572,0.000,0.15771428571428572,0.000,0.000,0.15771428571428572,0.15771428571428572,0.0,0.0,0.15771428571428572
0,172.0,0.0,0.282,0.0,0.0,0.000,0.282,0.282,0.500,0.000,0.282,0.000,0.282,0.333,0.000,0.282,0.0,0.282,0.282,0.0,0.000,0.282,0.282,1.000,0.282,1.0,0.282
0,172.0,1.0,0.282,0.000,0.000,0.0,0.282,0.282,0.5,0.0,0.282,0.0,0.282,0.333,1.000,0.282,0.000,0.282,0.282,0.000,1.000,0.282,0.282,1.0,0.282,1.000,0.282
0,172.0,0.0,0.28,1.0,0.000,0.0,0.000,0.28,0.000,0.000,1.000,0.000,0.28,0.0,0.000,0.333,0.0,0.28,1.000,1.0,0.000,0.28,0.28,0.28,0.28,0.28,0.28
0,172.0,1.0,0.28,1.000,0.000,0.000,0.0,0.28,0.0,1.000,0.333,0.000,0.28,0.000,0.000,0.000,0.000,0.28,0.000,1.000,1.000,0.28,0.28,0.28,0.28,0.28,0.28
0,172.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.000,0.3333333333333333,0.000,1.0,0.000,0.0,1.000,0.3333333333333333,0.3333333333333333,0.000,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.000,1.000,0.3333333333333333
0,172.0,1.0,0.3333333333333333,0.000,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.000,0.0,0.3333333333333333,0.0,1.000,0.000,0.000,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.000,0.0,1.0,0.3333333333333333
0,172.0,0.0,0.000,1.000,0.400,0.000,1.000,0.3633913043478261,0.167,0.222,0.250,0.000,0.000,0.250,0.000,0.000,1.000,0.000,0.000,0.500,0.000,0.000,1.0,1.000,0.667,0.000,0.3633913043478261
0,172.0,1.0,0.0,1.0,0.4,0.000,1.000,0.3633913043478261,0.000,0.250,0.111,0.000,1.000,0.000,0.500,0.143,1.0,0.0,0.0,0.333,0.000,1.000,1.000,1.0,0.000,0.0,0.3633913043478261
1,179.0,0.0,0.06941666666666667,0.06941666666666667,0.000,0.000,0.06941666666666667,0.0,0.0,0.0,0.000,0.06941666666666667,0.06941666666666667,0.667,0.06941666666666667,0.000,0.06941666666666667,0.000,0.500,0.000,0.06941666666666667,0.06941666666666667,0.06941666666666667,0.06941666666666667,0.0,0.06941666666666667,0.06941666666666667
1,179.0,1.0,0.06941666666666667,0.06941666666666667,0.0,0.0,0.06941666666666667,0.000,0.000,0.000,0.0,0.06941666666666667,0.06941666666666667,0.000,0.06941666666666667,0.000,0.06941666666666667,0.0,0.000,0.0,0.06941666666666667,0.06941666666666667,0.06941666666666667,0.06941666666666667,0.000,0.06941666666666667,0.06941666666666667
1,179.0,0.0,0.303,0.303,0.000,0.0,0.303,0.303,0.000,0.0,0.303,0.303,0.5,0.303,0.333,0.000,0.303,0.303,0.303,1.0,0.000,0.000,0.303,0.303,0.303,1.000,0.303
1,179.0,1.0,0.303,0.303,0.500,0.000,0.303,0.303,0.0,0.000,0.303,0.303,0.500,0.303,0.333,0.250,0.303,0.303,0.303,1.000,0.0,0.0,0.303,0.303,0.303,1.0,0.303
1,179.0,0.0,1.000,0.000,0.000,0.000,0.2875,0.0,0.0,0.500,1.0,0.2875,0.2875,1.000,0.250,0.000,0.2875,0.2875,0.000,0.000,1.0,0.2875,0.2875,0.000,0.0,0.2875,0.2875
1,179.0,1.0,1.0,0.0,0.000,0.000,0.2875,0.000,0.000,0.333,1.000,0.2875,0.2875,0.333,0.000,0.0,0.2875,0.2875,0.000,0.000,1.000,0.2875,0.2875,1.000,0.000,0.2875,0.2875
1,177.0,0.0,1.000,0.500,0.000,0.250,1.000,1.000,0.600,0.000,0.167,1.000,0.000,0.333,0.400,0.250,0.500,1.000,0.333,0.250,0.000,0.000,1.000,0.500,1.000,0.000,1.0
1,177.0,1.0,1.0,0.250,1.000,0.25,1.000,0.333,0.400,0.400,0.333,0.500,0.000,0.333,0.300,0.200,0.000,0.500,0.200,0.167,0.333,0.000,1.0,0.000,0.500,0.000,1.000
1,177.0,0.0,0.000,0.500,0.333,1.000,1.000,0.333,0.000,0.100,0.000,1.000,0.250,0.143,0.333,0.600,0.000,0.750,0.000,0.000,0.667,0.000,1.000,0.0,0.333,0.0,1.000
1,177.0,1.0,0.0,0.333,0.500,0.000,0.000,1.000,0.000,0.000,0.0,1.0,0.000,0.429,0.500,0.000,0.0,0.667,0.200,0.250,0.000,0.0,0.000,0.000,1.000,0.000,1.0
1,177.0,0.0,0.197875,0.000,0.0,0.197875,0.197875,0.000,0.000,0.0,0.000,0.197875,0.000,0.000,0.333,0.000,0.197875,1.000,0.500,1.000,0.000,0.197875,0.197875,0.197875,0.197875,0.000,1.000
1,177.0,1.0,0.197875,0.0,0.000,0.197875,0.197875,0.0,0.0,0.000,0.000,0.197875,0.500,0.000,0.000,0.0,0.197875,0.000,0.000,0.000,0.0,0.197875,0.197875,0.197875,0.197875,0.500,1.0
1,177.0,0.0,0.000,0.333,0.000,1.000,0.26286363636363635,0.000,0.000,0.167,0.500,0.26286363636363635,0.000,0.167,0.200,0.250,0.000,0.0,0.000,0.500,0.000,1.0,0.26286363636363635,0.333,0.000,0.000,1.000
1,177.0,1.0,0.000,0.500,0.000,1.000,0.26286363636363635,0.000,0.500,0.250,0.000,0.26286363636363635,0.333,0.000,0.000,0.333,0.0,0.000,0.250,0.200,0.500,1.000,0.26286363636363635,0.000,0.000,0.000,1.000
1,183.0,0.0,0.2896190476190476,0.000,0.000,0.500,0.2896190476190476,0.000,0.500,0.250,0.000,1.000,0.333,0.000,0.571,0.500,1.0,0.000,0.333,0.500,0.000,0.000,0.2896190476190476,0.000,0.667,0.000,0.2896190476190476
1,183.0,1.0,0.2896190476190476,0.000,1.000,0.5,0.2896190476190476,0.000,0.000,0.400,0.000,0.000,0.333,0.500,0.400,0.250,1.000,0.0,0.333,0.500,0.0,0.0,0.2896190476190476,1.000,0.000,0.000,0.2896190476190476
1,180.0,0.0,0.19165000000000001,0.000,0.0,0.0,0.0,0.000,0.0,0.000,0.000,0.19165000000000001,0.000,1.0,0.000,0.000,0.19165000000000001,0.000,1.000,0.0,1.000,0.19165000000000001,0.000,0.000,1.000,0.0,0.19165000000000001
1,180.0,1.0,0.19165000000000001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.19165000000000001,0.0,1.000,0.000,0.000,0.19165000000000001,0.000,1.0,0.000,1.0,0.19165000000000001,0.0,0.000,0.000,0.000,0.19165000000000001
1,180.0,0.0,0.500,0.167,0.250,0.000,1.000,0.400,0.125,0.143,0.000,0.36916666666666664,0.333,0.154,0.300,0.400,0.000,0.500,0.167,0.333,0.375,0.667,0.000,0.750,0.286,0.000,1.000
1,180.0,1.0,0.000,0.286,1.000,1.000,1.000,0.750,0.333,0.444,0.500,0.36916666666666664,0.200,0.429,0.286,0.167,0.0,0.333,0.000,0.333,0.143,0.000,0.500,0.000,0.333,0.000,1.000
1,180.0,0.0,0.000,0.000,0.200,0.500,0.000,0.167,0.300,0.167,0.286,0.000,0.200,0.385,0.333,0.167,0.000,0.167,0.286,0.235,0.200,0.000,0.287,0.000,1.000,1.000,1.000
1,180.0,1.0,0.0,0.222,0.571,0.5,0.000,0.000,0.111,0.308,0.333,0.0,0.000,0.400,0.600,0.000,0.500,0.333,0.250,0.200,0.500,0.0,0.287,0.0,0.333,1.0,1.000
1,180.0,0.0,0.400,0.429,0.500,0.200,1.000,0.214,0.214,0.250,0.200,0.4,0.000,0.409,0.200,0.190,0.714,0.500,0.429,0.273,0.364,0.667,0.000,0.556,0.286,0.500,1.000
1,180.0,1.0,1.000,0.600,0.000,1.000,1.000,0.385,0.091,0.385,0.200,0.400,0.500,0.267,0.467,0.318,0.714,0.333,0.462,0.222,0.273,0.200,0.500,0.500,0.750,1.000,0.500
1,180.0,0.0,0.000,0.286,0.182,0.000,0.667,0.286,0.130,0.500,0.167,0.500,0.111,0.333,0.346,0.429,0.500,0.429,0.091,0.350,0.364,1.000,1.0,0.500,0.333,0.500,1.000
1,180.0,1.0,0.750,0.143,0.444,0.571,0.667,0.000,0.318,0.368,0.273,0.5,0.300,0.444,0.667,0.231,0.500,0.500,0.429,0.167,0.417,0.333,1.000,0.5,0.000,0.5,1.0
1,180.0,0.0,0.4028421052631579,0.000,0.4028421052631579,0.000,0.4028421052631579,1.000,0.250,0.333,0.333,0.500,0.0,0.750,0.250,0.5,0.4028421052631579,0.000,0.000,0.500,0.000,1.000,0.4028421052631579,0.4028421052631579,0.0,0.000,1.000
1,180.0,1.0,0.4028421052631579,1.000,0.4028421052631579,0.000,0.4028421052631579,0.000,0.25,0.667,0.000,0.5,0.000,1.000,1.000,0.500,0.4028421052631579,0.000,1.000,0.667,0.667,1.0,0.4028421052631579,0.4028421052631579,0.000,0.0,1.0
1,180.0,0.0,0.000,0.333,0.500,1.000,0.32825,0.250,0.150,0.320,0.222,1.000,0.400,0.500,0.455,0.444,0.667,0.000,0.100,0.263,0.500,0.500,0.000,0.250,0.333,0.0,1.000
1,180.0,1.0,0.500,0.750,0.5,0.000,0.32825,1.000,0.222,0.222,0.111,0.000,0.000,0.000,0.333,0.444,0.333,0.000,0.429,0.333,0.000,0.500,0.0,0.000,0.333,0.000,1.000
1,180.0,0.0,0.250,0.417,0.500,0.429,1.0,0.143,0.222,0.381,0.455,0.0,0.385,0.267,0.333,0.444,0.250,0.667,0.267,0.313,0.333,0.333,1.000,0.500,0.400,0.625,1.000
1,180.0,1.0,0.556,0.333,0.222,0.500,1.000,0.154,0.300,0.308,0.381,0.000,0.143,0.174,0.412,0.143,0.000,0.600,0.200,0.167,0.250,0.667,1.000,0.333,0.429,0.000,0.750
1,183.0,0.0,0.667,0.250,0.000,0.000,0.4717083333333334,0.375,0.400,0.600,0.000,1.000,1.000,0.667,0.222,0.250,1.0,0.000,0.000,0.222,0.500,1.0,1.000,0.000,0.000,0.500,1.000
1,183.0,1.0,1.000,1.000,0.000,0.500,0.4717083333333334,0.500,0.143,0.333,0.000,0.667,0.500,0.500,1.000,0.333,1.000,1.000,0.250,0.286,0.250,1.000,1.0,0.0,0.500,0.500,1.000
1,181.0,0.0,0.000,0.333,0.400,0.0,1.000,0.250,0.417,0.200,0.200,0.5,0.400,0.286,0.000,0.000,0.571,0.000,0.333,0.143,0.000,0.333,0.000,1.000,0.000,0.500,1.000
1,181.0,1.0,0.500,0.200,0.500,0.000,1.0,0.500,0.222,0.500,0.444,0.500,0.250,0.500,0.250,0.200,0.000,0.500,0.000,0.000,0.200,0.667,0.0,0.000,0.0,1.000,0.000
1,181.0,0.0,0.000,0.000,0.000,0.000,1.0,0.000,0.500,0.571,0.286,0.000,0.667,0.250,0.667,0.333,1.000,0.333,0.286,0.250,0.143,1.000,0.35275000000000006,0.000,0.667,0.250,0.500
1,181.0,1.0,0.375,0.000,0.000,0.000,1.000,0.200,0.200,0.286,0.200,0.200,0.200,0.500,0.400,0.333,0.500,0.000,0.200,0.400,0.500,1.000,0.35275000000000006,0.000,0.667,0.000,1.000
1,181.0,0.0,0.0,0.500,0.333,0.32980952380952383,0.0,0.500,0.000,0.333,0.500,0.32980952380952383,0.500,0.000,1.000,0.429,0.000,0.000,0.167,0.000,1.000,1.000,0.32980952380952383,0.500,0.0,1.000,0.32980952380952383
1,181.0,1.0,0.000,0.500,0.333,0.32980952380952383,0.000,0.5,0.000,0.500,0.500,0.32980952380952383,0.000,0.800,1.0,0.200,0.500,0.000,0.000,0.000,0.000,1.0,0.32980952380952383,0.333,0.000,0.000,0.32980952380952383
1,181.0,0.0,0.000,0.000,0.333,0.000,1.0,0.545,0.111,0.000,0.375,0.333,0.000,0.538,0.000,0.400,0.500,0.375,0.125,0.250,0.167,1.000,0.3569583333333333,1.000,0.000,0.000,0.5
1,181.0,1.0,0.250,0.333,0.250,0.250,1.000,0.167,0.333,0.500,0.500,0.333,0.500,0.182,0.400,0.500,1.000,0.333,0.400,0.500,0.333,1.000,0.3569583333333333,0.000,0.000,0.000,0.500
0,189.0,0.0,1.000,0.917,0.533,0.111,0.250,0.636,0.238,0.267,0.154,0.417,0.400,0.436,0.512,0.400,0.727,0.600,0.286,0.182,0.100,0.750,1.000,1.000,0.667,0.800,1.000
0,189.0,1.0,0.714,1.000,0.231,0.286,0.600,0.500,0.455,0.379,0.316,0.400,0.889,0.378,0.517,0.684,0.500,0.500,0.286,0.333,0.125,0.500,1.000,0.333,0.000,0.667,1.000
0,189.0,0.0,1.000,0.286,0.435,0.000,0.333,0.813,0.500,0.432,0.500,0.400,0.636,0.394,0.220,0.342,0.619,0.500,0.368,0.333,0.417,0.444,0.750,1.000,0.778,0.800,1.000
0,189.0,1.0,0.750,0.273,0.667,0.200,0.500,0.600,0.500,0.333,0.316,0.600,0.625,0.250,0.500,0.294,0.571,0.571,0.444,0.308,0.200,0.250,1.000,1.0,0.500,0.800,0.000
0,189.0,0.0,0.667,0.500,0.333,0.250,0.500,0.692,0.227,0.357,0.115,0.800,0.533,0.471,0.262,0.462,0.300,0.667,0.167,0.154,0.231,0.400,1.000,0.833,0.625,1.000,0.000
0,189.0,1.0,1.000,0.286,0.167,0.333,0.250,1.000,0.391,0.435,0.529,0.714,0.250,0.250,0.263,0.421,0.300,0.250,0.143,0.300,0.500,0.000,1.0,0.667,0.500,1.000,1.000
0,189.0,0.0,1.000,0.455,0.214,0.313,0.500,0.857,0.320,0.446,0.226,0.625,0.500,0.433,0.419,0.370,0.636,0.667,0.280,0.182,0.375,0.556,1.0,1.000,0.700,0.800,1.000
0,189.0,1.0,0.750,0.556,0.385,0.400,0.333,0.857,0.333,0.565,0.063,0.500,0.667,0.267,0.391,0.211,1.000,0.250,0.417,0.545,0.600,0.600,1.000,1.000,1.000,0.714,1.000
0,189.0,0.0,0.000,0.200,0.462,0.375,0.667,0.818,0.417,0.387,0.350,0.000,0.440,0.200,0.323,0.343,0.400,0.500,0.000,0.471,0.231,0.400,1.0,1.000,1.000,0.750,1.000
0,189.0,1.0,0.667,0.500,0.462,0.375,0.000,0.667,0.000,0.400,0.357,0.600,0.667,0.455,0.300,0.286,0.231,0.750,0.125,0.143,0.667,0.833,1.000,1.000,0.750,1.000,1.000
0,189.0,0.0,0.2708125,0.000,0.0,0.5,0.2708125,0.2708125,1.000,0.0,1.000,0.0,1.000,0.0,0.0,0.000,0.2708125,1.000,0.2708125,0.0,0.2708125,0.000,0.2708125,0.000,0.2708125,1.000,0.2708125
0,189.0,1.0,0.2708125,0.0,0.000,0.500,0.2708125,0.2708125,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.2708125,1.0,0.2708125,0.000,0.2708125,0.0,0.2708125,0.0,0.2708125,1.0,0.2708125
0,189.0,0.0,1.0,0.40478571428571425,1.000,0.40478571428571425,0.40478571428571425,0.40478571428571425,0.667,0.000,0.000,0.40478571428571425,1.0,0.40478571428571425,0.40478571428571425,0.40478571428571425,0.000,0.40478571428571425,0.0,0.000,0.500,0.0,0.40478571428571425,1.000,0.000,1.000,0.40478571428571425
0,189.0,1.0,1.000,0.40478571428571425,0.000,0.40478571428571425,0.40478571428571425,0.40478571428571425,0.667,0.0,0.000,0.40478571428571425,1.000,0.40478571428571425,0.40478571428571425,0.40478571428571425,0.0,0.40478571428571425,0.000,0.0,0.5,0.000,0.40478571428571425,1.0,0.0,1.0,0.40478571428571425
0,183.0,0.0,0.0,0.000,0.000,0.000,0.000,1.0,0.000,0.250,1.000,0.000,0.5,0.333,0.000,1.000,0.0,0.000,0.500,0.333,0.000,1.000,0.253,1.000,0.333,0.500,0.0
0,183.0,1.0,0.000,0.0,0.000,0.0,0.000,1.000,0.333,0.000,0.667,0.0,0.500,0.000,0.000,0.167,0.000,0.000,0.286,0.000,1.000,0.000,0.253,0.000,0.000,0.5,0.000
0,183.0,0.0,0.750,0.200,0.400,0.000,0.333,0.667,0.400,0.600,0.333,0.40139130434782605,0.000,0.429,0.516,0.286,0.500,0.0,0.167,0.333,0.364,0.500,1.0,0.40139130434782605,1.000,0.000,0.750
0,183.0,1.0,1.000,0.500,0.333,0.500,1.000,0.333,0.4,0.125,0.500,0.40139130434782605,0.0,0.167,0.273,0.300,0.000,0.000,0.333,0.333,0.500,0.500,1.000,0.40139130434782605,0.500,0.0,0.75
0,183.0,0.0,1.000,0.000,0.222,0.300,0.333,1.000,0.385,0.286,0.320,0.000,0.500,0.333,0.500,0.136,0.000,0.000,0.200,0.467,0.190,0.500,0.500,0.333,0.400,0.400,1.000
0,183.0,1.0,1.000,0.0,0.250,0.000,0.500,1.000,0.222,0.462,0.500,0.400,0.000,0.429,0.333,0.385,0.500,0.000,0.167,0.200,0.167,1.000,0.800,0.333,0.000,1.000,1.000
0,183.0,0.0,0.429,0.111,0.273,0.200,0.000,0.250,0.357,0.538,0.364,0.500,0.000,0.467,0.357,0.364,0.286,0.167,0.500,0.200,0.308,1.000,1.000,0.375,0.667,0.667,1.000
0,183.0,1.0,0.000,0.500,0.412,0.000,0.333,0.667,0.438,0.250,0.375,0.286,0.167,0.167,0.625,0.111,0.375,0.429,0.333,0.250,0.333,0.600,1.000,0.000,0.000,0.000,1.0
1,179.0,0.0,0.0,0.000,1.0,0.000,0.32585000000000003,0.0,0.000,0.000,0.500,0.32585000000000003,0.333,1.000,0.000,0.750,0.500,0.000,0.000,0.500,1.0,0.32585000000000003,0.32585000000000003,0.000,0.500,0.500,0.32585000000000003
1,179.0,1.0,0.000,0.000,1.000,0.000,0.32585000000000003,0.000,0.750,0.000,0.000,0.32585000000000003,0.000,1.000,0.500,0.000,1.000,0.0,0.0,0.000,1.000,0.32585000000000003,0.32585000000000003,0.0,0.000,0.500,0.32585000000000003
1,179.0,0.0,0.000,1.000,0.57085,1.000,0.57085,0.000,1.0,0.000,0.000,0.57085,0.0,0.333,1.0,0.57085,1.000,0.750,1.000,1.000,0.5,0.57085,1.0,0.5,1.000,0.0,1.000
1,179.0,1.0,0.000,0.500,0.57085,1.0,0.57085,0.000,1.000,0.000,0.0,0.57085,0.000,0.333,1.000,0.57085,1.0,0.75,1.000,0.500,0.500,0.57085,1.000,0.500,1.0,0.000,1.000
1,179.0,0.0,0.0,0.22727272727272727,1.000,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.000,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.000,0.000,0.22727272727272727,0.0,0.22727272727272727,0.0,0.5,0.0,0.000,1.000,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727
1,179.0,1.0,0.000,0.22727272727272727,0.500,0.22727272727272727,0.22727272727272727,0.22727272727272727,1.000,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.0,0.0,0.22727272727272727,0.000,0.22727272727272727,0.000,0.500,0.000,0.0,1.0,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727
1,179.0,0.0,0.500,0.4338947368421053,0.500,0.4338947368421053,0.000,0.333,0.000,0.000,0.000,1.0,0.0,0.000,0.000,0.250,0.500,1.0,0.200,1.000,1.000,0.4338947368421053,0.4338947368421053,1.000,0.4338947368421053,0.4338947368421053,1.0
1,179.0,1.0,0.000,0.4338947368421053,0.000,0.4338947368421053,0.0,0.500,0.750,0.600,0.0,1.000,0.000,0.000,0.250,1.000,1.000,1.000,0.2,0.250,0.000,0.4338947368421053,0.4338947368421053,1.000,0.4338947368421053,0.4338947368421053,1.000
